timestamp,156,172,D.156.DELTA,D.171.ISIRR
2022-05-08 22:00:00,48557160.0,9.427,0.0,2.248
2022-05-08 23:00:00,48557160.0,7.887,0.0,2.235
2022-05-09 00:00:00,48557160.0,7.432,0.0,2.218
2022-05-09 01:00:00,48557160.0,7.281,0.0,2.233
2022-05-09 02:00:00,48557160.0,6.713,0.0,3.684
2022-05-09 03:00:00,48557252.0,8.631,92.0,42.517
2022-05-09 04:00:00,48557620.0,13.709,368.0,148.146
2022-05-09 05:00:00,48558788.0,20.621,1168.0,344.169
2022-05-09 06:00:00,48560832.0,20.441,2044.0,562.266
2022-05-09 07:00:00,48563304.0,22.042,2472.0,756.586
2022-05-09 08:00:00,48566432.0,23.778,3128.0,908.459
2022-05-09 09:00:00,48569804.0,25.17,3372.0,1001.778
2022-05-09 10:00:00,48572944.0,25.776,3140.0,1023.991
2022-05-09 11:00:00,48576228.0,27.236,3284.0,974.35
2022-05-09 12:00:00,48579192.0,27.929,2964.0,859.419
2022-05-09 13:00:00,48581440.0,27.701,2248.0,691.168
2022-05-09 14:00:00,48583156.0,28.09,1716.0,477.394
2022-05-09 15:00:00,48583956.0,28.87,800.0,254.209
2022-05-09 16:00:00,48584096.0,29.588,140.0,69.826
2022-05-09 17:00:00,48584100.0,19.376,4.0,5.29
2022-05-09 18:00:00,48584100.0,15.819,0.0,2.291
2022-05-09 19:00:00,48584100.0,13.646,0.0,2.288
2022-05-09 20:00:00,48584100.0,13.546,0.0,2.28
2022-05-09 21:00:00,48584100.0,11.785,0.0,2.275
2022-05-09 22:00:00,48584100.0,10.412,0.0,2.257
2022-05-09 23:00:00,48584100.0,9.591,0.0,2.256
2022-05-10 00:00:00,48584100.0,9.595,0.0,2.268
2022-05-10 01:00:00,48584100.0,9.392,0.0,2.284
2022-05-10 02:00:00,48584100.0,10.482,0.0,3.151
2022-05-10 03:00:00,48584160.0,14.011,60.0,28.399
2022-05-10 04:00:00,48584348.0,16.901,188.0,71.633
2022-05-10 05:00:00,48585312.0,20.13,964.0,267.077
2022-05-10 06:00:00,48586276.0,21.012,964.0,258.119
2022-05-10 07:00:00,48587440.0,23.298,1164.0,342.518
2022-05-10 08:00:00,48589136.0,23.41,1696.0,457.869
2022-05-10 09:00:00,48590440.0,23.862,1304.0,355.698
2022-05-10 10:00:00,48591600.0,23.375,1160.0,340.106
2022-05-10 11:00:00,48593096.0,20.742,1496.0,378.78
2022-05-10 12:00:00,48593684.0,18.229,588.0,149.22
2022-05-10 13:00:00,48594284.0,19.714,600.0,173.865
2022-05-10 14:00:00,48595128.0,21.137,844.0,238.312
2022-05-10 15:00:00,48595400.0,21.17,272.0,82.885
2022-05-10 16:00:00,48595516.0,21.472,116.0,46.682
2022-05-10 17:00:00,48595520.0,18.194,4.0,7.217
2022-05-10 18:00:00,48595520.0,15.146,0.0,2.317
2022-05-10 19:00:00,48595520.0,13.212,0.0,2.296
2022-05-10 20:00:00,48595520.0,11.741,0.0,2.282
2022-05-10 21:00:00,48595520.0,11.235,0.0,2.291
2022-05-10 22:00:00,48595520.0,11.115,0.0,2.291
2022-05-10 23:00:00,48595520.0,11.824,0.0,2.327
2022-05-11 00:00:00,48595520.0,11.254,0.0,2.283
2022-05-11 01:00:00,48595520.0,9.665,0.0,2.266
2022-05-11 02:00:00,48595520.0,8.99,0.0,2.971
2022-05-11 03:00:00,48595568.0,10.321,48.0,28.442
2022-05-11 04:00:00,48595884.0,14.37,316.0,117.978
2022-05-11 05:00:00,48596952.0,21.15,1068.0,312.916
2022-05-11 06:00:00,48598476.0,21.638,1524.0,434.74
2022-05-11 07:00:00,48600748.0,23.734,2272.0,700.178
2022-05-11 08:00:00,48603752.0,25.756,3004.0,891.364
2022-05-11 09:00:00,48607104.0,26.238,3352.0,1009.287
2022-05-11 10:00:00,48610240.0,27.102,3136.0,1042.769
2022-05-11 11:00:00,48613548.0,27.806,3308.0,1004.957
2022-05-11 12:00:00,48615760.0,29.367,2212.0,663.135
2022-05-11 13:00:00,48616776.0,28.538,1016.0,322.704
2022-05-11 14:00:00,48617476.0,27.783,700.0,216.53
2022-05-11 15:00:00,48618324.0,29.267,848.0,250.589
2022-05-11 16:00:00,48618488.0,28.006,164.0,62.105
2022-05-11 17:00:00,48618500.0,22.885,12.0,10.169
2022-05-11 18:00:00,48618500.0,18.837,0.0,2.352
2022-05-11 19:00:00,48618500.0,16.456,0.0,2.32
2022-05-11 20:00:00,48618500.0,17.01,0.0,2.342
2022-05-11 21:00:00,48618500.0,16.333,0.0,2.349
2022-05-11 22:00:00,48618500.0,16.212,0.0,2.328
2022-05-11 23:00:00,48618500.0,15.506,0.0,2.317
2022-05-12 00:00:00,48618500.0,14.052,0.0,2.315
2022-05-12 01:00:00,48618500.0,13.165,0.0,2.298
2022-05-12 02:00:00,48618500.0,13.817,0.0,3.703
2022-05-12 03:00:00,48618560.0,13.73,60.0,33.122
2022-05-12 04:00:00,48618864.0,19.17,304.0,125.686
2022-05-12 05:00:00,48619968.0,26.189,1104.0,332.588
2022-05-12 06:00:00,48621928.0,26.591,1960.0,550.218
2022-05-12 07:00:00,48624300.0,29.007,2372.0,745.722
2022-05-12 08:00:00,48627284.0,30.7,2984.0,892.544
2022-05-12 09:00:00,48630548.0,31.675,3264.0,989.229
2022-05-12 10:00:00,48633588.0,32.493,3040.0,1010.347
2022-05-12 11:00:00,48636828.0,32.989,3240.0,970.643
2022-05-12 12:00:00,48639736.0,33.082,2908.0,851.32
2022-05-12 13:00:00,48642100.0,33.172,2364.0,678.301
2022-05-12 14:00:00,48643600.0,32.653,1500.0,472.821
2022-05-12 15:00:00,48644400.0,32.934,800.0,254.868
2022-05-12 16:00:00,48644548.0,32.681,148.0,73.855
2022-05-12 17:00:00,48644552.0,25.627,4.0,9.016
2022-05-12 18:00:00,48644552.0,22.063,0.0,2.38
2022-05-12 19:00:00,48644552.0,20.64,0.0,2.383
2022-05-12 20:00:00,48644552.0,19.311,0.0,2.332
2022-05-12 21:00:00,48644552.0,18.027,0.0,2.324
2022-05-12 22:00:00,48644552.0,17.758,0.0,2.34
2022-05-12 23:00:00,48644552.0,16.779,0.0,2.328
2022-05-13 00:00:00,48644552.0,15.522,0.0,2.327
2022-05-13 01:00:00,48644552.0,13.607,0.0,2.301
2022-05-13 02:00:00,48644552.0,12.407,0.0,4.244
2022-05-13 03:00:00,48644616.0,15.491,64.0,33.502
2022-05-13 04:00:00,48644916.0,21.368,300.0,126.715
2022-05-13 05:00:00,48646004.0,28.256,1088.0,333.95
2022-05-13 06:00:00,48647932.0,27.911,1928.0,548.45
2022-05-13 07:00:00,48650276.0,29.942,2344.0,740.758
2022-05-13 08:00:00,48653224.0,32.049,2948.0,894.018
2022-05-13 09:00:00,48656368.0,33.148,3144.0,976.745
2022-05-13 10:00:00,48659320.0,34.142,2952.0,1003.631
2022-05-13 11:00:00,48662420.0,34.473,3100.0,955.055
2022-05-13 12:00:00,48665236.0,34.853,2816.0,841.307
2022-05-13 13:00:00,48667564.0,35.611,2328.0,676.287
2022-05-13 14:00:00,48669056.0,35.222,1492.0,473.311
2022-05-13 15:00:00,48669832.0,35.459,776.0,252.992
2022-05-13 16:00:00,48669976.0,34.936,144.0,71.295
2022-05-13 17:00:00,48669976.0,25.967,0.0,6.735
2022-05-13 18:00:00,48669976.0,21.063,0.0,2.366
2022-05-13 19:00:00,48669976.0,21.777,0.0,2.366
2022-05-13 20:00:00,48669976.0,20.649,0.0,2.356
2022-05-13 21:00:00,48669976.0,20.257,0.0,2.376
2022-05-13 22:00:00,48669976.0,18.758,0.0,2.359
2022-05-13 23:00:00,48669976.0,18.093,0.0,2.331
2022-05-14 00:00:00,48669976.0,17.252,0.0,2.325
2022-05-14 01:00:00,48669976.0,17.394,0.0,2.333
2022-05-14 02:00:00,48669976.0,16.418,0.0,3.415
2022-05-14 03:00:00,48670028.0,17.299,52.0,27.308
2022-05-14 04:00:00,48670300.0,19.767,272.0,107.175
2022-05-14 05:00:00,48671156.0,23.028,856.0,254.623
2022-05-14 06:00:00,48672292.0,24.706,1136.0,337.721
2022-05-14 07:00:00,48674144.0,27.28,1852.0,591.816
2022-05-14 08:00:00,48677016.0,28.519,2872.0,823.126
2022-05-14 09:00:00,48680320.0,30.421,3304.0,990.14
2022-05-14 10:00:00,48682724.0,30.726,2404.0,806.587
2022-05-14 11:00:00,48685780.0,31.429,3056.0,906.881
2022-05-14 12:00:00,48687620.0,31.01,1840.0,562.446
2022-05-14 13:00:00,48689676.0,31.373,2056.0,643.943
2022-05-14 14:00:00,48690648.0,30.399,972.0,272.233
2022-05-14 15:00:00,48690952.0,28.762,304.0,95.188
2022-05-14 16:00:00,48691000.0,27.242,48.0,26.256
2022-05-14 17:00:00,48691000.0,26.052,0.0,5.037
2022-05-14 18:00:00,48691000.0,24.747,0.0,2.399
2022-05-14 19:00:00,48691000.0,23.486,0.0,2.401
2022-05-14 20:00:00,48691000.0,22.427,0.0,2.401
2022-05-14 21:00:00,48691000.0,21.78,0.0,2.398
2022-05-14 22:00:00,48691000.0,19.902,0.0,2.382
2022-05-14 23:00:00,48691000.0,20.343,0.0,2.385
2022-05-15 00:00:00,48691000.0,20.338,0.0,2.385
2022-05-15 01:00:00,48691000.0,19.87,0.0,2.38
2022-05-15 02:00:00,48691000.0,19.635,0.0,2.578
2022-05-15 03:00:00,48691008.0,18.438,8.0,9.324
2022-05-15 04:00:00,48691196.0,18.11,188.0,71.382
2022-05-15 05:00:00,48691896.0,20.395,700.0,192.188
2022-05-15 06:00:00,48693252.0,22.002,1356.0,371.107
2022-05-15 07:00:00,48695520.0,25.267,2268.0,686.54
2022-05-15 08:00:00,48698068.0,28.146,2548.0,738.527
2022-05-15 09:00:00,48701032.0,29.43,2964.0,881.141
2022-05-15 10:00:00,48703924.0,29.61,2892.0,961.203
2022-05-15 11:00:00,48707024.0,30.985,3100.0,919.89
2022-05-15 12:00:00,48709800.0,31.653,2776.0,843.239
2022-05-15 13:00:00,48712144.0,32.036,2344.0,741.558
2022-05-15 14:00:00,48713508.0,30.851,1364.0,382.685
2022-05-15 15:00:00,48714116.0,31.193,608.0,204.341
2022-05-15 16:00:00,48714340.0,29.761,224.0,87.572
2022-05-15 17:00:00,48714356.0,24.717,16.0,11.519
2022-05-15 18:00:00,48714356.0,22.262,0.0,2.411
2022-05-15 19:00:00,48714356.0,21.415,0.0,2.396
2022-05-15 20:00:00,48714356.0,19.611,0.0,2.38
2022-05-15 21:00:00,48714356.0,18.97,0.0,2.38
2022-05-15 22:00:00,48714356.0,17.915,0.0,2.379
2022-05-15 23:00:00,48714356.0,17.375,0.0,2.373
2022-05-16 00:00:00,48714356.0,16.64,0.0,2.376
2022-05-16 01:00:00,48714356.0,15.635,0.0,2.374
2022-05-16 02:00:00,48714356.0,15.856,0.0,4.663
2022-05-16 03:00:00,48714468.0,17.643,112.0,42.869
2022-05-16 04:00:00,48714756.0,19.027,288.0,98.474
2022-05-16 05:00:00,48715736.0,22.977,980.0,305.846
2022-05-16 06:00:00,48717744.0,24.643,2008.0,563.493
2022-05-16 07:00:00,48720004.0,27.31,2260.0,709.862
2022-05-16 08:00:00,48722844.0,28.64,2840.0,828.794
2022-05-16 09:00:00,48725904.0,29.974,3060.0,959.98
2022-05-16 10:00:00,48728712.0,29.564,2808.0,967.977
2022-05-16 11:00:00,48731948.0,30.84,3236.0,991.151
2022-05-16 12:00:00,48734796.0,31.518,2848.0,853.505
2022-05-16 13:00:00,48736980.0,31.073,2184.0,687.078
2022-05-16 14:00:00,48738496.0,31.486,1516.0,431.143
2022-05-16 15:00:00,48739100.0,30.676,604.0,188.813
2022-05-16 16:00:00,48739304.0,28.395,204.0,74.787
2022-05-16 17:00:00,48739324.0,24.77,20.0,14.168
2022-05-16 18:00:00,48739324.0,22.064,0.0,2.387
2022-05-16 19:00:00,48739324.0,20.062,0.0,2.376
2022-05-16 20:00:00,48739324.0,17.883,0.0,2.351
2022-05-16 21:00:00,48739324.0,17.649,0.0,2.344
2022-05-16 22:00:00,48739324.0,16.93,0.0,2.348
2022-05-16 23:00:00,48739324.0,17.335,0.0,2.358
2022-05-17 00:00:00,48739324.0,17.868,0.0,2.33
2022-05-17 01:00:00,48739324.0,17.186,0.0,2.316
2022-05-17 02:00:00,48739324.0,17.104,0.0,4.669
2022-05-17 03:00:00,48739412.0,17.552,88.0,38.047
2022-05-17 04:00:00,48739760.0,22.123,348.0,130.42
2022-05-17 05:00:00,48740860.0,25.365,1100.0,335.48
2022-05-17 06:00:00,48742816.0,24.969,1956.0,548.656
2022-05-17 07:00:00,48745200.0,27.179,2384.0,741.7
2022-05-17 08:00:00,48748216.0,28.843,3016.0,894.271
2022-05-17 09:00:00,48751216.0,29.675,3000.0,888.001
2022-05-17 10:00:00,48754192.0,31.182,2976.0,998.42
2022-05-17 11:00:00,48757308.0,32.319,3116.0,954.808
2022-05-17 12:00:00,48759176.0,32.931,1868.0,560.371
2022-05-17 13:00:00,48760520.0,32.478,1344.0,460.773
2022-05-17 14:00:00,48761852.0,33.875,1332.0,376.904
2022-05-17 15:00:00,48762472.0,32.956,620.0,188.388
2022-05-17 16:00:00,48762572.0,29.046,100.0,42.334
2022-05-17 17:00:00,48762576.0,26.438,4.0,5.548
2022-05-17 18:00:00,48762576.0,21.631,0.0,3.139
2022-05-17 19:00:00,48762576.0,21.159,0.0,2.408
2022-05-17 20:00:00,48762576.0,20.451,0.0,2.396
2022-05-17 21:00:00,48762576.0,20.074,0.0,2.386
2022-05-17 22:00:00,48762576.0,19.354,0.0,2.39
2022-05-17 23:00:00,48762576.0,18.646,0.0,2.369
2022-05-18 00:00:00,48762576.0,17.395,0.0,2.36
2022-05-18 01:00:00,48762576.0,15.78,0.0,2.367
2022-05-18 02:00:00,48762576.0,14.884,0.0,2.589
2022-05-18 03:00:00,48762580.0,14.142,4.0,10.738
2022-05-18 04:00:00,48762640.0,13.387,60.0,28.722
2022-05-18 05:00:00,48762880.0,13.368,240.0,68.256
2022-05-18 06:00:00,48763632.0,14.479,752.0,197.987
2022-05-18 07:00:00,48764876.0,16.326,1244.0,357.605
2022-05-18 08:00:00,48766940.0,17.165,2064.0,561.993
2022-05-18 09:00:00,48769552.0,18.088,2612.0,718.211
2022-05-18 10:00:00,48772980.0,19.025,3428.0,1067.112
2022-05-18 11:00:00,48776664.0,19.567,3684.0,1029.62
2022-05-18 12:00:00,48779928.0,20.052,3264.0,900.253
2022-05-18 13:00:00,48781992.0,19.79,2064.0,625.989
2022-05-18 14:00:00,48783992.0,20.082,2000.0,531.371
2022-05-18 15:00:00,48784920.0,20.252,928.0,285.834
2022-05-18 16:00:00,48785096.0,20.251,176.0,85.438
2022-05-18 17:00:00,48785104.0,16.693,8.0,10.174
2022-05-18 18:00:00,48785104.0,14.729,0.0,2.334
2022-05-18 19:00:00,48785104.0,13.283,0.0,2.319
2022-05-18 20:00:00,48785104.0,13.198,0.0,2.345
2022-05-18 21:00:00,48785104.0,13.451,0.0,2.307
2022-05-18 22:00:00,48785104.0,13.353,0.0,2.311
2022-05-18 23:00:00,48785104.0,12.384,0.0,2.301
2022-05-19 00:00:00,48785104.0,11.504,0.0,2.289
2022-05-19 01:00:00,48785104.0,12.044,0.0,2.326
2022-05-19 02:00:00,48785104.0,12.272,0.0,5.143
2022-05-19 03:00:00,48785200.0,13.263,96.0,41.967
2022-05-19 04:00:00,48785532.0,16.027,332.0,140.812
2022-05-19 05:00:00,48786716.0,19.75,1184.0,353.324
2022-05-19 06:00:00,48788768.0,18.793,2052.0,563.92
2022-05-19 07:00:00,48791176.0,20.25,2408.0,713.44
2022-05-19 08:00:00,48794380.0,21.433,3204.0,934.374
2022-05-19 09:00:00,48797868.0,22.099,3488.0,987.542
2022-05-19 10:00:00,48801240.0,23.321,3372.0,1051.826
2022-05-19 11:00:00,48804744.0,24.376,3504.0,1000.823
2022-05-19 12:00:00,48807884.0,25.105,3140.0,887.813
2022-05-19 13:00:00,48810464.0,25.603,2580.0,718.51
2022-05-19 14:00:00,48812136.0,25.976,1672.0,507.924
2022-05-19 15:00:00,48813024.0,26.819,888.0,278.592
2022-05-19 16:00:00,48813196.0,28.032,172.0,81.885
2022-05-19 17:00:00,48813204.0,22.636,8.0,10.854
2022-05-19 18:00:00,48813204.0,19.048,0.0,2.351
2022-05-19 19:00:00,48813204.0,16.206,0.0,2.288
2022-05-19 20:00:00,48813204.0,13.502,0.0,2.283
2022-05-19 21:00:00,48813204.0,11.811,0.0,2.278
2022-05-19 22:00:00,48813204.0,10.606,0.0,2.263
2022-05-19 23:00:00,48813204.0,9.599,0.0,2.262
2022-05-20 00:00:00,48813204.0,10.24,0.0,2.267
2022-05-20 01:00:00,48813204.0,10.198,0.0,2.266
2022-05-20 02:00:00,48813204.0,8.54,0.0,5.917
2022-05-20 03:00:00,48813276.0,12.362,72.0,43.876
2022-05-20 04:00:00,48813628.0,17.781,352.0,158.614
2022-05-20 05:00:00,48814816.0,24.533,1188.0,351.281
2022-05-20 06:00:00,48816860.0,24.185,2044.0,574.363
2022-05-20 07:00:00,48819288.0,26.973,2428.0,763.103
2022-05-20 08:00:00,48822268.0,29.162,2980.0,882.077
2022-05-20 09:00:00,48825604.0,30.004,3336.0,1010.235
2022-05-20 10:00:00,48828704.0,30.695,3100.0,1023.735
2022-05-20 11:00:00,48831988.0,31.428,3284.0,984.282
2022-05-20 12:00:00,48834976.0,31.59,2988.0,872.583
2022-05-20 13:00:00,48837224.0,31.526,2248.0,690.548
2022-05-20 14:00:00,48838920.0,31.077,1696.0,477.337
2022-05-20 15:00:00,48839844.0,31.616,924.0,293.343
2022-05-20 16:00:00,48840016.0,31.349,172.0,85.6
2022-05-20 17:00:00,48840024.0,24.338,8.0,11.272
2022-05-20 18:00:00,48840024.0,20.589,0.0,2.356
2022-05-20 19:00:00,48840024.0,20.096,0.0,2.359
2022-05-20 20:00:00,48840024.0,19.397,0.0,2.37
2022-05-20 21:00:00,48840024.0,18.627,0.0,2.368
2022-05-20 22:00:00,48840024.0,17.752,0.0,2.367
2022-05-20 23:00:00,48840024.0,16.505,0.0,2.356
2022-05-21 00:00:00,48840024.0,15.284,0.0,2.331
2022-05-21 01:00:00,48840024.0,14.611,0.0,2.304
2022-05-21 02:00:00,48840024.0,13.924,0.0,6.092
2022-05-21 03:00:00,48840096.0,15.317,72.0,36.838
2022-05-21 04:00:00,48840424.0,20.871,328.0,138.787
2022-05-21 05:00:00,48841568.0,27.748,1144.0,349.387
2022-05-21 06:00:00,48843580.0,26.986,2012.0,568.449
2022-05-21 07:00:00,48846000.0,29.731,2420.0,760.052
2022-05-21 08:00:00,48849084.0,31.188,3084.0,911.002
2022-05-21 09:00:00,48852408.0,32.242,3324.0,997.463
2022-05-21 10:00:00,48855516.0,33.309,3108.0,1022.177
2022-05-21 11:00:00,48858824.0,34.021,3308.0,989.159
2022-05-21 12:00:00,48861628.0,34.365,2804.0,817.437
2022-05-21 13:00:00,48863896.0,34.526,2268.0,702.736
2022-05-21 14:00:00,48865592.0,34.11,1696.0,484.481
2022-05-21 15:00:00,48866412.0,33.812,820.0,262.195
2022-05-21 16:00:00,48866608.0,33.026,196.0,88.397
2022-05-21 17:00:00,48866612.0,26.906,4.0,11.107
2022-05-21 18:00:00,48866612.0,23.496,0.0,2.384
2022-05-21 19:00:00,48866612.0,23.258,0.0,2.374
2022-05-21 20:00:00,48866612.0,23.532,0.0,2.38
2022-05-21 21:00:00,48866612.0,23.178,0.0,2.387
2022-05-21 22:00:00,48866612.0,22.445,0.0,2.386
2022-05-21 23:00:00,48866612.0,23.739,0.0,2.396
2022-05-22 00:00:00,48866612.0,23.128,0.0,2.412
2022-05-22 01:00:00,48866612.0,21.275,0.0,2.409
2022-05-22 02:00:00,48866616.0,19.755,4.0,5.963
2022-05-22 03:00:00,48866692.0,19.747,76.0,40.895
2022-05-22 04:00:00,48867024.0,22.218,332.0,142.162
2022-05-22 05:00:00,48868156.0,25.662,1132.0,346.911
2022-05-22 06:00:00,48870184.0,24.81,2028.0,566.525
2022-05-22 07:00:00,48872644.0,25.884,2460.0,757.501
2022-05-22 08:00:00,48875752.0,27.155,3108.0,905.833
2022-05-22 09:00:00,48878528.0,28.365,2776.0,834.796
2022-05-22 10:00:00,48880448.0,29.126,1920.0,645.462
2022-05-22 11:00:00,48881768.0,29.07,1320.0,390.67
2022-05-22 12:00:00,48882368.0,27.303,600.0,185.744
2022-05-22 13:00:00,48884016.0,28.613,1648.0,486.958
2022-05-22 14:00:00,48884684.0,28.034,668.0,239.82
2022-05-22 15:00:00,48885332.0,27.937,648.0,200.955
2022-05-22 16:00:00,48885568.0,27.804,236.0,87.946
2022-05-22 17:00:00,48885580.0,23.995,12.0,14.177
2022-05-22 18:00:00,48885580.0,21.736,0.0,2.388
2022-05-22 19:00:00,48885580.0,20.403,0.0,2.376
2022-05-22 20:00:00,48885580.0,18.772,0.0,2.368
2022-05-22 21:00:00,48885580.0,17.491,0.0,2.357
2022-05-22 22:00:00,48885580.0,16.238,0.0,2.332
2022-05-22 23:00:00,48885580.0,16.715,0.0,2.37
2022-05-23 00:00:00,48885580.0,16.634,0.0,2.338
2022-05-23 01:00:00,48885580.0,16.982,0.0,2.342
2022-05-23 02:00:00,48885580.0,16.882,0.0,2.842
2022-05-23 03:00:00,48885648.0,16.803,68.0,27.797
2022-05-23 04:00:00,48885992.0,18.107,344.0,112.504
2022-05-23 05:00:00,48886716.0,19.619,724.0,222.446
2022-05-23 06:00:00,48888680.0,21.899,1964.0,551.299
2022-05-23 07:00:00,48889944.0,22.208,1264.0,374.647
2022-05-23 08:00:00,48891272.0,22.487,1328.0,366.079
2022-05-23 09:00:00,48893356.0,24.082,2084.0,573.666
2022-05-23 10:00:00,48895396.0,24.805,2040.0,620.941
2022-05-23 11:00:00,48897044.0,24.283,1648.0,517.108
2022-05-23 12:00:00,48897696.0,22.452,652.0,175.673
2022-05-23 13:00:00,48898920.0,22.481,1224.0,342.897
2022-05-23 14:00:00,48899692.0,24.115,772.0,246.096
2022-05-23 15:00:00,48900044.0,22.966,352.0,108.027
2022-05-23 16:00:00,48900248.0,25.161,204.0,78.261
2022-05-23 17:00:00,48900272.0,21.25,24.0,15.036
2022-05-23 18:00:00,48900272.0,16.107,0.0,2.313
2022-05-23 19:00:00,48900272.0,14.912,0.0,2.303
2022-05-23 20:00:00,48900272.0,15.307,0.0,2.306
2022-05-23 21:00:00,48900272.0,14.042,0.0,2.318
2022-05-23 22:00:00,48900272.0,15.312,0.0,2.307
2022-05-23 23:00:00,48900272.0,14.975,0.0,2.311
2022-05-24 00:00:00,48900272.0,15.121,0.0,2.348
2022-05-24 01:00:00,48900272.0,13.782,0.0,2.321
2022-05-24 02:00:00,48900280.0,12.245,8.0,7.823
2022-05-24 03:00:00,48900416.0,14.618,136.0,50.861
2022-05-24 04:00:00,48900784.0,18.86,368.0,150.071
2022-05-24 05:00:00,48901928.0,22.747,1144.0,344.542
2022-05-24 06:00:00,48903844.0,23.253,1916.0,549.159
2022-05-24 07:00:00,48906248.0,24.528,2404.0,758.015
2022-05-24 08:00:00,48908944.0,26.112,2696.0,792.832
2022-05-24 09:00:00,48911916.0,26.61,2972.0,922.567
2022-05-24 10:00:00,48914288.0,27.759,2372.0,692.549
2022-05-24 11:00:00,48916816.0,29.14,2528.0,840.073
2022-05-24 12:00:00,48919240.0,30.504,2424.0,701.904
2022-05-24 13:00:00,48921228.0,29.801,1988.0,568.274
2022-05-24 14:00:00,48921996.0,27.707,768.0,242.704
2022-05-24 15:00:00,48922464.0,25.851,468.0,139.048
2022-05-24 16:00:00,48922708.0,24.972,244.0,87.454
2022-05-24 17:00:00,48922720.0,21.03,12.0,13.582
2022-05-24 18:00:00,48922720.0,18.179,0.0,2.36
2022-05-24 19:00:00,48922720.0,16.189,0.0,2.33
2022-05-24 20:00:00,48922720.0,15.073,0.0,2.291
2022-05-24 21:00:00,48922720.0,14.159,0.0,1.711
2022-05-24 22:00:00,48922720.0,13.73,0.0,2.257
2022-05-24 23:00:00,48922720.0,13.446,0.0,2.306
2022-05-25 00:00:00,48922720.0,13.34,0.0,2.3
2022-05-25 01:00:00,48922720.0,12.895,0.0,2.29
2022-05-25 02:00:00,48922724.0,12.803,4.0,5.711
2022-05-25 03:00:00,48922816.0,15.278,92.0,41.138
2022-05-25 04:00:00,48923176.0,20.659,360.0,130.695
2022-05-25 05:00:00,48924324.0,26.416,1148.0,314.828
2022-05-25 06:00:00,48926324.0,25.315,2000.0,535.509
2022-05-25 07:00:00,48928760.0,27.267,2436.0,728.665
2022-05-25 08:00:00,48931844.0,28.75,3084.0,878.256
2022-05-25 09:00:00,48935180.0,29.763,3336.0,969.388
2022-05-25 10:00:00,48938184.0,30.751,3004.0,949.591
2022-05-25 11:00:00,48941208.0,32.193,3024.0,828.767
2022-05-25 12:00:00,48943252.0,31.534,2044.0,664.0
2022-05-25 13:00:00,48944824.0,31.261,1572.0,505.344
2022-05-25 14:00:00,48945684.0,29.194,860.0,215.165
2022-05-25 15:00:00,48946424.0,29.435,740.0,226.756
2022-05-25 16:00:00,48946640.0,29.206,216.0,106.803
2022-05-25 17:00:00,48946656.0,24.203,16.0,22.452
2022-05-25 18:00:00,48946656.0,20.793,0.0,2.524
2022-05-25 19:00:00,48946656.0,18.836,0.0,2.311
2022-05-25 20:00:00,48946656.0,17.623,0.0,2.322
2022-05-25 21:00:00,48946656.0,16.874,0.0,2.349
2022-05-25 22:00:00,48946656.0,16.166,0.0,2.333
2022-05-25 23:00:00,48946656.0,15.861,0.0,2.342
2022-05-26 00:00:00,48946656.0,15.296,0.0,2.335
2022-05-26 01:00:00,48946656.0,15.563,0.0,2.338
2022-05-26 02:00:00,48946656.0,16.047,0.0,2.848
2022-05-26 03:00:00,48946668.0,16.111,12.0,7.433
2022-05-26 04:00:00,48946968.0,17.656,300.0,78.037
2022-05-26 05:00:00,48948004.0,23.555,1036.0,272.454
2022-05-26 06:00:00,48949992.0,25.64,1988.0,524.782
2022-05-26 07:00:00,48952376.0,28.075,2384.0,727.669
2022-05-26 08:00:00,48954276.0,29.548,1900.0,585.64
2022-05-26 09:00:00,48957572.0,31.423,3296.0,988.9
2022-05-26 10:00:00,48959344.0,30.506,1772.0,548.537
2022-05-26 11:00:00,48960064.0,28.827,720.0,203.135
2022-05-26 12:00:00,48961696.0,30.109,1632.0,493.147
2022-05-26 13:00:00,48963664.0,32.054,1968.0,577.066
2022-05-26 14:00:00,48964344.0,30.814,680.0,221.374
2022-05-26 15:00:00,48965020.0,29.602,676.0,210.936
2022-05-26 16:00:00,48965192.0,28.761,172.0,71.023
2022-05-26 17:00:00,48965200.0,25.433,8.0,13.582
2022-05-26 18:00:00,48965200.0,22.924,0.0,2.376
2022-05-26 19:00:00,48965200.0,22.439,0.0,2.383
2022-05-26 20:00:00,48965200.0,19.847,0.0,2.372
2022-05-26 21:00:00,48965200.0,18.254,0.0,2.363
2022-05-26 22:00:00,48965200.0,18.102,0.0,2.349
2022-05-26 23:00:00,48965200.0,17.101,0.0,2.344
2022-05-27 00:00:00,48965200.0,17.116,0.0,2.357
2022-05-27 01:00:00,48965200.0,16.762,0.0,2.354
2022-05-27 02:00:00,48965208.0,16.119,8.0,7.643
2022-05-27 03:00:00,48965360.0,18.538,152.0,59.511
2022-05-27 04:00:00,48965748.0,23.545,388.0,130.314
2022-05-27 05:00:00,48966608.0,26.212,860.0,253.217
2022-05-27 06:00:00,48967736.0,27.705,1128.0,322.261
2022-05-27 07:00:00,48969348.0,29.313,1612.0,521.98
2022-05-27 08:00:00,48972224.0,31.32,2876.0,837.049
2022-05-27 09:00:00,48974740.0,33.014,2516.0,758.385
